id|txt|cit|data|cit
rayaneschuina|Eu to tão fotogênica sempre|Rio de Janeiro, Brasil|25/10/2017 13:57|4
rayaneschuina|Fui com o foco de compras certas coisas, perdi o foco kkkkkkk|Rio de Janeiro, Brasil|25/10/2017 13:47|4
rayaneschuina|Minha compras nos lugares é o melhor.|Rio de Janeiro, Brasil|25/10/2017 13:47|4
rayaneschuina|Boa madrugada|Rio de Janeiro, Brasil|25/10/2017 02:02|4
rayaneschuina|Agora que me liguei: -Na maioria das fotos meus olhos estão fechados...|Rio de Janeiro, Brasil|25/10/2017 01:48|4
rayaneschuina|Quem souuu eu !?|Rio de Janeiro, Brasil|25/10/2017 01:46|4
rayaneschuina|Shawn acompanha minhas emoções, happy/sad|Rio de Janeiro, Brasil|25/10/2017 01:38|4
rayaneschuina|Vem 6K|Rio de Janeiro, Brasil|25/10/2017 01:37|4
rayaneschuina|Não posso dormir|Rio de Janeiro, Brasil|25/10/2017 01:35|4
rayaneschuina|To ouvindo umas músicas que tá descrevendo a minha vida.|Rio de Janeiro, Brasil|25/10/2017 01:33|4
rayaneschuina|Tirei a maquiagem|Rio de Janeiro, Brasil|25/10/2017 01:31|4
rayaneschuina|Euquerotiraressamaquiagemeapreguiça!?|Rio de Janeiro, Brasil|25/10/2017 01:07|4
rayaneschuina|To com glitter na minha cara, achei top|Rio de Janeiro, Brasil|25/10/2017 01:05|4
rayaneschuina|Minha amiga tá de ignorância|Rio de Janeiro, Brasil|25/10/2017 01:05|4
rayaneschuina|Eu falo por pontinhos rs|Rio de Janeiro, Brasil|25/10/2017 00:03|4
rayaneschuina|Eu quero editar um vídeo|Rio de Janeiro, Brasil|24/10/2017 23:22|3
rayaneschuina|Adoro músicas acústicas|Rio de Janeiro, Brasil|24/10/2017 23:20|3
rayaneschuina|Eu de calça diz é outro nível|Rio de Janeiro, Brasil|24/10/2017 23:08|3
rayaneschuina|To ficando apenas uma garota normal de 15 anos|Rio de Janeiro, Brasil|24/10/2017 22:37|3
rayaneschuina|-Eu engordeiiii mt Rayane você só engordou 1K Ihhh para engordei sim e foi 1,5K eu hem|Rio de Janeiro, Brasil|24/10/2017 22:36|3
rayaneschuina|Eu falar contigo melhora meu dia.|Rio de Janeiro, Brasil|24/10/2017 22:35|3
rayaneschuina|Aí você fala pra pessoa. -Você me ama|Rio de Janeiro, Brasil|24/10/2017 22:34|3
rayaneschuina|Eu to com raiva da pessoa aí do nada passa vai entender|Rio de Janeiro, Brasil|24/10/2017 22:30|3
rayaneschuina|Eu to apaixonada por essa blusinha na moral|Rio de Janeiro, Brasil|24/10/2017 22:30|3
rayaneschuina|Modo noturno tá me viciando|Rio de Janeiro, Brasil|24/10/2017 18:18|3
rayaneschuina|Eu sou tão eclética|Rio de Janeiro, Brasil|24/10/2017 18:18|3
rayaneschuina|Nesses últimos tempos to tão no TT que to me esquecendo das outras redes sociais|Rio de Janeiro, Brasil|24/10/2017 18:18|3
rayaneschuina|Minha autoestima é tão maravilhosa tenho até orgulho|Rio de Janeiro, Brasil|24/10/2017 18:16|3
rayaneschuina|Eu to fotogênica hoje gente. Opa sempre|Rio de Janeiro, Brasil|24/10/2017 18:16|3
rayaneschuina|Seminário até que foi legalzinho|Rio de Janeiro, Brasil|24/10/2017 18:15|3
rayaneschuina|Quando você se lembrar de mim eu vou ter esquecido de você...|Rio de Janeiro, Brasil|24/10/2017 16:54|3
rayaneschuina|“O seu lixo sempre volta à sua porta, cabe a você escolher a cara dele! “ -ISSO NÃO É DO TRABALHO RAYANE, TÁ MAIS PRA NOSSA VIDA”. KKKKKKK|Rio de Janeiro, Brasil|24/10/2017 15:05|3
rayaneschuina|Blusa masculina é outro nível|Rio de Janeiro, Brasil|24/10/2017 15:03|3
rayaneschuina|SEMINÁRIO HOJE SÓ DEUS|Rio de Janeiro, Brasil|24/10/2017 12:16|3
rayaneschuina|SEMINÁRIO HOJE E NÓS ESTAMOS COMO !?|Rio de Janeiro, Brasil|24/10/2017 09:39|3
rayaneschuina|Minha unha tá mt linda na moral|Rio de Janeiro, Brasil|24/10/2017 09:39|3
rayaneschuina|Que frio é esse OMG|Rio de Janeiro, Brasil|24/10/2017 09:38|3
rayaneschuina|É o que me faz voltar a você todas as vezes.|Rio de Janeiro, Brasil|24/10/2017 03:11|3
rayaneschuina|“Dei aos amigos todos os conselhos do mundo, mas nenhum servia pra mim.” -João Felipe Araújo|Rio de Janeiro, Brasil|24/10/2017 03:05|3
rayaneschuina|“Não deixem que mude quem você é, não deixem que coloquem um rótulo na sua vida, não seja um reflexo no espelho, seja o reflexo da sua alma”|Rio de Janeiro, Brasil|24/10/2017 03:01|3
rayaneschuina|Oi Vó quero misto quente|Rio de Janeiro, Brasil|24/10/2017 00:56|3
rayaneschuina|Esses dias eu estava com um sono ELE SUMIU|Rio de Janeiro, Brasil|24/10/2017 00:53|3
rayaneschuina|-Pode ser, talvez seja. O tempo dirá...|Rio de Janeiro, Brasil|23/10/2017 23:24|2
rayaneschuina|Se bater saudade eu vou ligar de madrugada...|Rio de Janeiro, Brasil|23/10/2017 22:01|2
rayaneschuina|E mesmo assim me solta (e mesmo assim me solta) Ouvi que quer me ver de novo Mas relação só dura Quando ninguém do povo sabe|Rio de Janeiro, Brasil|23/10/2017 22:01|2
rayaneschuina|Eu vi que me mandou mensagem E diz não ter saudade Orgulho e vaidade Senti que sentiu minha falta Implora pela volta|Rio de Janeiro, Brasil|23/10/2017 22:00|2
rayaneschuina|Vou colocar a música no aleatório o que vier vou colocar a letra aqui|Rio de Janeiro, Brasil|23/10/2017 21:59|2
rayaneschuina|IHH gente eu sou a baixinha que vocês respeitam|Rio de Janeiro, Brasil|23/10/2017 21:59|2
rayaneschuina|Quando o crush fala que ama jogo. - Vem se viciar em mim rs|Rio de Janeiro, Brasil|23/10/2017 21:46|2
rayaneschuina|O que eu sou a minhas amigas DECEPÇÃO|Rio de Janeiro, Brasil|23/10/2017 21:44|2
rayaneschuina|Vou jantar eu|Rio de Janeiro, Brasil|23/10/2017 21:40|2
rayaneschuina|Essa ligação tá me matando kkkkkkk|Rio de Janeiro, Brasil|23/10/2017 21:39|2
rayaneschuina|Minha unha tá fofa nem parece que sou eu que ?|Rio de Janeiro, Brasil|23/10/2017 21:37|2
rayaneschuina|Minha unha tá tão linda|Rio de Janeiro, Brasil|23/10/2017 21:36|2
rayaneschuina|A internet da minha casa tá mais lerda que eu.|Rio de Janeiro, Brasil|23/10/2017 20:25|2
rayaneschuina|Eu sou chata mais tem um amigos meus que passam dos limites na moral. Quem se identifica|Rio de Janeiro, Brasil|23/10/2017 20:20|2
rayaneschuina|Eu shippo minha amiga com o amigo do @ vai que saímos em casal kkkkkkk Parei|Rio de Janeiro, Brasil|23/10/2017 20:18|2
rayaneschuina|Podia ser eu e você mas você não colabora rs|Rio de Janeiro, Brasil|23/10/2017 20:17|2
rayaneschuina|EU ESTOU TE PERSEGUINDO|Rio de Janeiro, Brasil|22/10/2017 19:06|1
rayaneschuina|Minha professora nos comentários das minhas fotos é hilário|Rio de Janeiro, Brasil|21/10/2017 11:11|7
rayaneschuina|Taylor já lançou outra música. Quero clip hemmm|Rio de Janeiro, Brasil|20/10/2017 18:48|6
rayaneschuina|Quando eu falo que gosto da Taylor Swift as pessoas ficam assustadas mdss|Rio de Janeiro, Brasil|20/10/2017 18:48|6
rayaneschuina|Voltando a assistir TO|Rio de Janeiro, Brasil|20/10/2017 18:43|6
rayaneschuina|Eu e Giovanna viciadas na música da Taylor !|Rio de Janeiro, Brasil|20/10/2017 18:43|6
rayaneschuina|Melhor filme na moral|Rio de Janeiro, Brasil|20/10/2017 18:31|6
rayaneschuina|Netflix sua linda|Rio de Janeiro, Brasil|20/10/2017 18:23|6
rayaneschuina|"Essa pizza ta mais bagunçada q sua vida".|Rio de Janeiro, Brasil|20/10/2017 16:08|6
rayaneschuina|Ahh vem 5,800k no YouTube|Rio de Janeiro, Brasil|20/10/2017 16:08|6
rayaneschuina|Tem gente que tem uns prints que Deus amado.|Rio de Janeiro, Brasil|20/10/2017 00:35|6
rayaneschuina|Fala de mim mas queria ver ser eu.|Rio de Janeiro, Brasil|20/10/2017 00:35|6
rayaneschuina|Aleatórias: Eu partir seu coração !? - Que coração !?|Rio de Janeiro, Brasil|20/10/2017 00:34|6
rayaneschuina|Aleatórias. Quando eu colocar isso é pq eu acho legal, ou que a frase é aleatória mesmo.|Rio de Janeiro, Brasil|20/10/2017 00:33|6
rayaneschuina|Não cito nomes, cito fatos...|Rio de Janeiro, Brasil|20/10/2017 00:30|6
rayaneschuina|Joga mesmo, quando que explodir vai ouvir até o que não queria.|Rio de Janeiro, Brasil|20/10/2017 00:30|6
rayaneschuina|Vacila com quem presta, a errada te ensina a viver!|Rio de Janeiro, Brasil|20/10/2017 00:29|6
rayaneschuina|Hoje eu não to ligando pra nada|Rio de Janeiro, Brasil|20/10/2017 00:28|6
rayaneschuina|Você não tem amigos, apenas colegas. Quando tu tem, conta nos dedos.|Rio de Janeiro, Brasil|20/10/2017 00:28|6
rayaneschuina|Tu é aquela coisa boa no meio de um monte de problemas|Rio de Janeiro, Brasil|19/10/2017 21:36|5
rayaneschuina|Hoje eu tô que só Deus|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|Esse povinho cheio de palhaçada ah por favor né|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|Minha memória só tem meme|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|Você fez em menos de um mês|Rio de Janeiro, Brasil|19/10/2017 21:26|5
rayaneschuina|O que na vida ninguém fezzzzz|Rio de Janeiro, Brasil|19/10/2017 21:25|5
rayaneschuina|Rayane só faz merda|Rio de Janeiro, Brasil|19/10/2017 21:25|5
rayaneschuina|Saudades de tirar foto preto/branco :black_heart:|Rio de Janeiro, Brasil|19/10/2017 21:13|5
rayaneschuina|Se não tem coração hoje, é pq já teve um dia...|Rio de Janeiro, Brasil|19/10/2017 21:11|5
rayaneschuina|Eu no TT é perdição|Rio de Janeiro, Brasil|19/10/2017 21:04|5
rayaneschuina|To tipo a Samara não saio do poço.|Rio de Janeiro, Brasil|19/10/2017 21:03|5
rayaneschuina|Tem amiga minha me irritando na moral|Rio de Janeiro, Brasil|19/10/2017 21:02|5
rayaneschuina|A minha prima é a melhor na moral|Rio de Janeiro, Brasil|19/10/2017 21:02|5
rayaneschuina|Esse horário chato eu hem|Rio de Janeiro, Brasil|19/10/2017 21:01|5
rayaneschuina|Você manda indireta !? Não sou igual a certas pessoas|Rio de Janeiro, Brasil|19/10/2017 21:01|5
rayaneschuina|Nem sou indecisa. Só um pouco Talvez um pouquinho Acho que não Acho que sim Bastante Sou bem indecisa Mentira nem sou|Rio de Janeiro, Brasil|19/10/2017 20:59|5
rayaneschuina|Gosto de ligações inesperadas|Rio de Janeiro, Brasil|19/10/2017 20:57|5
rayaneschuina|-RAYANE ESCOLHE LOGO. -EU SOU INDECISA, RESPEITA A LIBRIANA AQUI HEM.|Rio de Janeiro, Brasil|19/10/2017 20:57|5
rayaneschuina|Tenho umas amigas bem loucas ficam divulgando minha imagem|Rio de Janeiro, Brasil|19/10/2017 19:09|5
rayaneschuina|Amiga mesmo é aquela que divulga canal.|Rio de Janeiro, Brasil|19/10/2017 19:08|5
rayaneschuina|Gosta do canal !? Divulga para os coleguinhas|Rio de Janeiro, Brasil|19/10/2017 19:08|5
rayaneschuina|Vem 5,800k no YouTube|Rio de Janeiro, Brasil|19/10/2017 19:08|5
rayaneschuina|GENTEEE ESSE VLOG TÁ QUE TÁ HEM|Rio de Janeiro, Brasil|19/10/2017 19:07|5
rayaneschuina|Simulado amanhã e o Twitter como !? Me chamando|Rio de Janeiro, Brasil|19/10/2017 19:07|5
rayaneschuina|Tá com sono !? Não po|Rio de Janeiro, Brasil|19/10/2017 19:06|5
rayaneschuina|Depois de um tempo você deixa os emojis para trás|Rio de Janeiro, Brasil|19/10/2017 17:21|5
rayaneschuina|Bipolaridade reina|Rio de Janeiro, Brasil|19/10/2017 17:21|5
rayaneschuina|Eu quero um biquíni novo|Rio de Janeiro, Brasil|19/10/2017 17:21|5
rayaneschuina|Comida de vó é maravilhosa|Rio de Janeiro, Brasil|19/10/2017 16:49|5
rayaneschuina|Adoram falar que eu sou famosinha|Rio de Janeiro, Brasil|19/10/2017 16:42|5
rayaneschuina|Eu adoro meus nomes no TT Baixinha R e RS :black_heart:|Rio de Janeiro, Brasil|19/10/2017 16:38|5
rayaneschuina|A @adrielleSouza__ e o @BNGomes7 são comédias no TT|Rio de Janeiro, Brasil|19/10/2017 16:37|5
rayaneschuina|Palavra de hoje: FODA-SE|Rio de Janeiro, Brasil|19/10/2017 15:59|5
rayaneschuina|Escuta meu áudio @dhailla_leal|Rio de Janeiro, Brasil|19/10/2017 15:56|5
rayaneschuina|Caso não queria morrer não me irrite hoje|Rio de Janeiro, Brasil|19/10/2017 15:55|5
rayaneschuina|Nível de amizade é ir na sua casa sem avisar e não ter hora pra ir embora.|Rio de Janeiro, Brasil|19/10/2017 15:54|5
rayaneschuina|Meus amigos são os melhores|Rio de Janeiro, Brasil|19/10/2017 15:53|5
rayaneschuina|Eu amo os comentários dos meus seguidores na moral|Rio de Janeiro, Brasil|19/10/2017 15:53|5
rayaneschuina|Um vlog desses bixo|Rio de Janeiro, Brasil|19/10/2017 10:34|5
rayaneschuina|To tão reflexiva|Rio de Janeiro, Brasil|19/10/2017 03:31|5
rayaneschuina|-Estou na vó da Rayane, a aquela que me alimenta. •Frases @lvaroGuilherme7|Rio de Janeiro, Brasil|18/10/2017 19:41|4
rayaneschuina|Vibes aprontando|Rio de Janeiro, Brasil|18/10/2017 19:39|4
rayaneschuina|Meus 15 é top.|Rio de Janeiro, Brasil|18/10/2017 16:39|4
rayaneschuina|Que saudade do meu aniversário|Rio de Janeiro, Brasil|18/10/2017 14:48|4
rayaneschuina|Quero minha casa|Rio de Janeiro, Brasil|18/10/2017 12:53|4
rayaneschuina|EU ODEIO CIÊNCIAS|Rio de Janeiro, Brasil|18/10/2017 12:53|4
rayaneschuina|Jamais encontro um fim pra nós doissss|Rio de Janeiro, Brasil|18/10/2017 12:20|4
rayaneschuina|Canta pra mim, mdsss você cantando é mt engraçado|Rio de Janeiro, Brasil|18/10/2017 08:54|4
rayaneschuina|Se é pra ter sono vamos ter motivo|Rio de Janeiro, Brasil|18/10/2017 08:53|4
rayaneschuina|Eu não dormir tarde e to com sono.|Rio de Janeiro, Brasil|18/10/2017 08:53|4
rayaneschuina|To com sono|Rio de Janeiro, Brasil|17/10/2017 23:10|3
rayaneschuina|QUANDO FALAM QUE EU TO COM CORPO.|Rio de Janeiro, Brasil|17/10/2017 22:52|3
Porpoiella|Odeio ficar triste, fico pensando em muita merda|Rio de Janeiro, Brasil|27/10/2017 00:27|6
Porpoiella|So queria que tudo desse certo|Rio de Janeiro, Brasil|27/10/2017 00:26|6
Porpoiella|So sei chorar|Rio de Janeiro, Brasil|27/10/2017 00:18|6
Porpoiella|Tentar me destrair um pouco|Rio de Janeiro, Brasil|27/10/2017 00:18|6
Porpoiella|Vou sair amanha sozinha|Rio de Janeiro, Brasil|27/10/2017 00:18|6
Porpoiella|Quero ser FELIZ|Rio de Janeiro, Brasil|27/10/2017 00:14|6
Porpoiella|Nao sei|Rio de Janeiro, Brasil|27/10/2017 00:03|6
Porpoiella|Eu sou muito idiota mesmo|Rio de Janeiro, Brasil|26/10/2017 23:59|5
Porpoiella|Acho que vou dormir|Rio de Janeiro, Brasil|26/10/2017 23:45|5
Porpoiella|Ta doendo tanto|Rio de Janeiro, Brasil|26/10/2017 23:42|5
Porpoiella|Queria apenas um abraço|Rio de Janeiro, Brasil|26/10/2017 23:42|5
Porpoiella|To me sentindo tao sozinha|Rio de Janeiro, Brasil|26/10/2017 23:42|5
Porpoiella|Eu quero muito chorar|Rio de Janeiro, Brasil|26/10/2017 23:39|5
Porpoiella|Aguentei tanto que agora tanto faz|Rio de Janeiro, Brasil|26/10/2017 23:35|5
Porpoiella|Amei meu cordão|Rio de Janeiro, Brasil|26/10/2017 23:34|5
Porpoiella|Novela ridícula|Rio de Janeiro, Brasil|26/10/2017 23:34|5
Porpoiella|Nao vou poder sair sabado porque tenho que arrumar a casa, parabéns pra mim|Rio de Janeiro, Brasil|26/10/2017 23:03|5
Porpoiella|Minha avo ta boladona cmg por causa do embuste|Rio de Janeiro, Brasil|26/10/2017 23:02|5
Porpoiella|Acho q vou p cs|Rio de Janeiro, Brasil|26/10/2017 22:26|5
Porpoiella|To na merdaaaaaa|Rio de Janeiro, Brasil|26/10/2017 22:20|5
Porpoiella|Nao quero beber sozinha|Rio de Janeiro, Brasil|26/10/2017 22:18|5
Porpoiella|Continuo me arrependendo de mt coisa|Rio de Janeiro, Brasil|26/10/2017 20:46|5
Porpoiella|To cheia de fome|Rio de Janeiro, Brasil|25/10/2017 18:30|4
Porpoiella|Tem gente que acha que eu sou idiota|Rio de Janeiro, Brasil|25/10/2017 16:58|4
Porpoiella|As vezes é mlr ficar quieta|Rio de Janeiro, Brasil|25/10/2017 15:41|4
Porpoiella|To com vontade de chorar desde a hora que acordei|Rio de Janeiro, Brasil|25/10/2017 15:40|4
Porpoiella|" por que você estava chorando ontem Liid ? "|Rio de Janeiro, Brasil|25/10/2017 14:25|4
Porpoiella|Deus sabe do meu coração e das minhas intenções|Rio de Janeiro, Brasil|25/10/2017 06:34|4
Porpoiella|Acho que vou tentar dormir um pouco|Rio de Janeiro, Brasil|25/10/2017 06:26|4
Porpoiella|To morrendo de fome|Rio de Janeiro, Brasil|25/10/2017 06:25|4
Porpoiella|To mais calma graças a Deus!!!|Rio de Janeiro, Brasil|25/10/2017 06:24|4
Porpoiella|So queria conseguir dormir p ir p escola amanha|Rio de Janeiro, Brasil|25/10/2017 06:17|4
Porpoiella|Eu tentei fazer o impossível mas nem assim deu|Rio de Janeiro, Brasil|25/10/2017 06:16|4
Porpoiella|E chorar ate dormir|Rio de Janeiro, Brasil|25/10/2017 06:15|4
Porpoiella|Que vontade de beber|Rio de Janeiro, Brasil|25/10/2017 06:15|4
Porpoiella|Só queria um abraço da minha avó :crying_face:|Rio de Janeiro, Brasil|25/10/2017 06:10|4
Porpoiella|É mlr assim :crying_face:|Rio de Janeiro, Brasil|25/10/2017 06:10|4
Porpoiella|To vendo que nao vou conseguir dormir tão cedo|Rio de Janeiro, Brasil|25/10/2017 06:06|4
Porpoiella|To passando mal p crmb :crying_face::crying_face::crying_face:|Rio de Janeiro, Brasil|25/10/2017 06:05|4
Porpoiella|:crying_face::crying_face::crying_face::crying_face:|Rio de Janeiro, Brasil|25/10/2017 06:00|4
Porpoiella|Preciso parar de me importar tanto e começar a se importar comigo, eu sou mais importante!|Rio de Janeiro, Brasil|25/10/2017 05:49|4
Porpoiella|Era mlr ter ficado quieta como sempre|Rio de Janeiro, Brasil|25/10/2017 05:47|4
Porpoiella|Ta doendo tanto dentro de mim|Rio de Janeiro, Brasil|25/10/2017 05:46|4
Porpoiella|Doi tanto passar por isso sozinha|Rio de Janeiro, Brasil|25/10/2017 05:46|4
Porpoiella|Precisava muito desabafar tudo isso que ta entalado em mim|Rio de Janeiro, Brasil|25/10/2017 05:45|4
Porpoiella|Preciso parar de chorar e dormir|Rio de Janeiro, Brasil|25/10/2017 05:02|4
Porpoiella|Nunca da certo cr|Rio de Janeiro, Brasil|25/10/2017 04:56|4
Porpoiella|To muito triste de verdade|Rio de Janeiro, Brasil|25/10/2017 04:54|4
Porpoiella|Tudo de novo|Rio de Janeiro, Brasil|25/10/2017 04:53|4
Porpoiella|As vezes queremos mudar um pouco a rotina chata mas n adianta|Rio de Janeiro, Brasil|25/10/2017 04:52|4
Porpoiella|Queria ir sozinha|Rio de Janeiro, Brasil|24/10/2017 18:18|3
Porpoiella|Queria ir no upa logo|Rio de Janeiro, Brasil|24/10/2017 18:18|3
Porpoiella|Por que bunda de hamster é tao fofo ?|Rio de Janeiro, Brasil|24/10/2017 03:42|3
Porpoiella|Filhas mamae ama vocês|Rio de Janeiro, Brasil|24/10/2017 01:42|3
Porpoiella|Eu tenho a hamster mais linda do mundo|Rio de Janeiro, Brasil|24/10/2017 01:42|3
Porpoiella|Meu dedo ainda ta doendo muito|Rio de Janeiro, Brasil|23/10/2017 14:35|2
Porpoiella|Quando chegar vou dormir ate n aguentar mais|Rio de Janeiro, Brasil|23/10/2017 14:34|2
Porpoiella|To cheia tipo almoço de domingo|Rio de Janeiro, Brasil|23/10/2017 14:34|2
Porpoiella|Que sono|Rio de Janeiro, Brasil|23/10/2017 14:33|2
Porpoiella|Gente ignorante e a pior coisa, mente fechada entao, Deus me livre|Rio de Janeiro, Brasil|21/10/2017 01:51|7
Porpoiella|Me poupe|Rio de Janeiro, Brasil|21/10/2017 01:50|7
Porpoiella|Q nojo|Rio de Janeiro, Brasil|21/10/2017 01:50|7
Porpoiella|Ela tem maior olhão|Rio de Janeiro, Brasil|20/10/2017 09:15|6
Porpoiella|Pitucha é muito interesseira cr|Rio de Janeiro, Brasil|20/10/2017 09:14|6
Porpoiella|Depois de tomar café vou tentar dormir um pouco|Rio de Janeiro, Brasil|20/10/2017 09:13|6
Porpoiella|Que calor é esse logo de manha|Rio de Janeiro, Brasil|20/10/2017 09:09|6
Porpoiella|Acordei ele 5hr da manha|Rio de Janeiro, Brasil|20/10/2017 08:56|6
Porpoiella|Davi deve estar bolado cmg|Rio de Janeiro, Brasil|20/10/2017 08:56|6
Porpoiella|To com muito sono|Rio de Janeiro, Brasil|20/10/2017 08:53|6
Porpoiella|Só queria conseguir dormir :crying_face:|Rio de Janeiro, Brasil|20/10/2017 08:10|6
Porpoiella|Você é a corda bamba que eu aprendi a andarrrr|Rio de Janeiro, Brasil|20/10/2017 06:18|6
Porpoiella|Quero dormir|Rio de Janeiro, Brasil|20/10/2017 06:16|6
Porpoiella|E com calma as coisas vão voltando ao seu devido lugar|Rio de Janeiro, Brasil|20/10/2017 04:54|6
Porpoiella|Que o dia de amanha seja maravilhoso :red_heart:|Rio de Janeiro, Brasil|20/10/2017 04:53|6
Porpoiella|To confusa|Rio de Janeiro, Brasil|20/10/2017 04:53|6
Porpoiella|Já é sexta ? Nossa|Rio de Janeiro, Brasil|20/10/2017 04:52|6
Porpoiella|To com fome|Rio de Janeiro, Brasil|20/10/2017 04:49|6
Porpoiella|Ta calor p caramba|Rio de Janeiro, Brasil|20/10/2017 03:53|6
Porpoiella|Vou fazer minha unha agr ksks|Rio de Janeiro, Brasil|20/10/2017 03:30|6
Porpoiella|Valoriza a mina que você tem em casa , por que PUTA existe muitas agora uma mina responsa que fecha 10 a 10 contigo é difícil de encontrar.|Rio de Janeiro, Brasil|20/10/2017 03:28|6
Porpoiella|Queria tanto minha filha cmg|Rio de Janeiro, Brasil|20/10/2017 03:20|6
Porpoiella|Me dei demais para quem merecia de menos|Rio de Janeiro, Brasil|20/10/2017 03:20|6
Porpoiella|Tenha coragem e seja gentil|Rio de Janeiro, Brasil|20/10/2017 03:18|6
Porpoiella|Eu amo ver desenho|Rio de Janeiro, Brasil|20/10/2017 03:13|6
Porpoiella|Pitucha tomou o sofá todo|Rio de Janeiro, Brasil|20/10/2017 03:13|6
Porpoiella|Queria tanto ter uma filha|Rio de Janeiro, Brasil|20/10/2017 03:10|6
Porpoiella|To com saudade da minha filha|Rio de Janeiro, Brasil|20/10/2017 03:09|6
Porpoiella|Queria alguem p ir p praia cmg|Rio de Janeiro, Brasil|20/10/2017 03:07|6
Porpoiella|Pitucha ta um amor comigo|Rio de Janeiro, Brasil|20/10/2017 03:03|6
Porpoiella|Eu espero que você seja muito feliz sem mim|Rio de Janeiro, Brasil|20/10/2017 03:03|6
Porpoiella|Para viver, para cantar, para gritar te quero|Rio de Janeiro, Brasil|20/10/2017 02:44|6
Porpoiella|Alguém p sair cmg ?????|Rio de Janeiro, Brasil|20/10/2017 00:12|6
Porpoiella|Vou dormir, mlr q faço|Rio de Janeiro, Brasil|19/10/2017 21:59|5
Porpoiella|Tomei um banho bonzao e deitei, to mec|Rio de Janeiro, Brasil|19/10/2017 21:11|5
Porpoiella|To apaixonada pelo meu quadro novo e tapete|Rio de Janeiro, Brasil|19/10/2017 21:09|5
Porpoiella|To em paz comigo mesma, missão cumprida :smiling_face_with_heart-eyes:|Rio de Janeiro, Brasil|19/10/2017 21:08|5
Porpoiella|Tenho minha consciência tranquila|Rio de Janeiro, Brasil|19/10/2017 21:08|5
Porpoiella|So queria tomar uns litrao hj|Rio de Janeiro, Brasil|19/10/2017 21:08|5
Porpoiella|Ainda bem que consegui resolver tudo hoje|Rio de Janeiro, Brasil|19/10/2017 20:42|5
Porpoiella|To cansada disso tudo ja|Rio de Janeiro, Brasil|19/10/2017 20:42|5
Porpoiella|Cheia de dor de cabeça|Rio de Janeiro, Brasil|18/10/2017 18:14|4
Porpoiella|Queria ir embora logo|Rio de Janeiro, Brasil|18/10/2017 18:07|4
Porpoiella|0% de paciência hj|Rio de Janeiro, Brasil|18/10/2017 17:31|4
Porpoiella|To indo no medico, espero que dê tudo certo|Rio de Janeiro, Brasil|18/10/2017 17:14|4
Porpoiella|Minha boca ta doendo muito|Rio de Janeiro, Brasil|18/10/2017 16:53|4
Porpoiella|Voltou a luz|Rio de Janeiro, Brasil|18/10/2017 16:44|4
Porpoiella|A luz acabou|Rio de Janeiro, Brasil|18/10/2017 16:43|4
Porpoiella|Fé|Rio de Janeiro, Brasil|18/10/2017 16:06|4
Porpoiella|Ja estava sozinha mesmo..|Rio de Janeiro, Brasil|18/10/2017 13:49|4
Porpoiella|Cresce, depois voce vem falar comigo|Rio de Janeiro, Brasil|18/10/2017 13:37|4
Porpoiella|Melhor sozinha que mal acompanhada|Rio de Janeiro, Brasil|18/10/2017 13:34|4
Porpoiella|Que dor de cabeça insuportável|Rio de Janeiro, Brasil|18/10/2017 04:13|4
Porpoiella|Nao quero ir no mercado sozinha|Rio de Janeiro, Brasil|17/10/2017 16:57|3
Porpoiella|00:00|Rio de Janeiro, Brasil|17/10/2017 02:00|3
Porpoiella|Amo você|Rio de Janeiro, Brasil|17/10/2017 02:00|3
Porpoiella|Ta tudo um caos|Rio de Janeiro, Brasil|17/10/2017 01:29|3
Porpoiella|Dai as duas pessoas que voce mais ama te magoam|Rio de Janeiro, Brasil|17/10/2017 01:28|3
Porpoiella|Nada nunca é do jeito que eu quero|Rio de Janeiro, Brasil|17/10/2017 01:12|3
Porpoiella|To me importando tanto com tudo, menos cmg e to começando a sentir isso|Rio de Janeiro, Brasil|17/10/2017 01:06|3
Porpoiella|To puta|Rio de Janeiro, Brasil|17/10/2017 01:06|3
Porpoiella|Bloquiei mermo|Rio de Janeiro, Brasil|17/10/2017 01:06|3
Porpoiella|A Dory é linda demaisa|Rio de Janeiro, Brasil|17/10/2017 00:47|3
Porpoiella|Odeio ver casais brigados|Rio de Janeiro, Brasil|17/10/2017 00:22|3
Porpoiella|To muito chatiada, de verdade|Rio de Janeiro, Brasil|17/10/2017 00:17|3
Porpoiella|As vezes é tão ruim ter um bom coração|Rio de Janeiro, Brasil|17/10/2017 00:06|3
Porpoiella|Que vontade de chorar mano|Rio de Janeiro, Brasil|17/10/2017 00:06|3
Porpoiella|As vezes a gente desiste de fazer algo bom com esforço, pra ver que a pessoa nem faria o mínimo|Rio de Janeiro, Brasil|17/10/2017 00:06|3
loiracarva|meu humor só piorou!!|Rio de Janeiro, Brasil|27/10/2017 00:33|6
loiracarva|que raiva!!|Rio de Janeiro, Brasil|27/10/2017 00:29|6
loiracarva|tá foda!!! não aguento mora mais em parque paulista!!! queria ir embora pra BEM LONGE desse lugar|Rio de Janeiro, Brasil|27/10/2017 00:28|6
